order_id,customer_id,order_date,order_time,day_of_week,week_number,month,season,dish_name,dish_category,quantity_ordered,price_per_item,total_price,payment_method,dine_in_or_takeaway,preparation_time_minutes,table_number,promotion_applied,weather_condition,special_event_or_holiday,customer_rating,ingredient_name,ingredient_quantity_used_kg,current_stock_available_kg,stock_reorder_level_kg,stock_status,estimated_food_waste_kg,order_status,restaurant_branch,peak_hour_flag,delivery_time_minutes,repeat_customer_flag,orders_this_week,total_qty_this_week,rush_day_for_dish,branch_rush_day
ORD-10102,CUST-1041,2024-01-06,15:50,Saturday,1,1,Winter,Mushroom Soup,Soups,5,6.99,34.95,Debit Card,Takeaway,9,,No,Cold,None,2.0,Garlic,0.0499,88.14,21.24,Adequate,0.1351,Pending,Suburbs,0,41.0,No,1,5,Sunday,Sunday
ORD-10102,CUST-1041,2024-01-06,15:50,Saturday,1,1,Winter,Mushroom Soup,Soups,5,6.99,34.95,Debit Card,Takeaway,11,,No,Cold,None,2.0,Thyme,0.0239,113.74,25.42,Adequate,0.1367,Pending,Suburbs,0,41.0,No,1,5,Sunday,Sunday
ORD-10102,CUST-1041,2024-01-06,15:50,Saturday,1,1,Winter,Mushroom Soup,Soups,5,6.99,34.95,Credit Card,Takeaway,8,,No,Cold,None,2.0,Butter,0.097,108.75,32.27,Adequate,0.0663,Pending,Suburbs,0,41.0,No,1,5,Sunday,Sunday
ORD-10857,CUST-1290,2024-01-06,18:28,Saturday,1,1,Winter,Pepperoni Pizza,Pizza,1,14.49,14.49,Digital Wallet,Dine-In,16,24,No,Cold,None,4.0,Pizza Dough,0.2741,32.57,28.15,Adequate,0.0393,Completed,Mall Branch,1,,Yes,1,1,Sunday,Sunday
ORD-10857,CUST-1290,2024-01-06,18:28,Saturday,1,1,Winter,Pepperoni Pizza,Pizza,1,14.49,14.49,Cash,Dine-In,21,24,No,Cold,None,4.0,Tomato Sauce,0.0969,43.43,33.75,Adequate,0.0168,Completed,Mall Branch,1,,Yes,1,1,Sunday,Sunday
ORD-10857,CUST-1290,2024-01-06,18:28,Saturday,1,1,Winter,Pepperoni Pizza,Pizza,1,14.49,14.49,Debit Card,Dine-In,24,24,No,Cold,None,4.0,Mozzarella Cheese,0.1455,107.73,18.89,Adequate,0.0381,Completed,Mall Branch,1,,Yes,1,1,Sunday,Sunday
ORD-10857,CUST-1290,2024-01-06,18:28,Saturday,1,1,Winter,Pepperoni Pizza,Pizza,1,14.49,14.49,Online,Dine-In,15,24,No,Cold,None,4.0,Pepperoni,0.1178,110.68,26.71,Adequate,0.025,Completed,Mall Branch,1,,Yes,1,1,Sunday,Sunday
ORD-10857,CUST-1290,2024-01-06,18:28,Saturday,1,1,Winter,Pepperoni Pizza,Pizza,1,14.49,14.49,Cash,Dine-In,24,24,No,Cold,None,4.0,Bell Peppers,0.0525,35.64,18.72,Adequate,0.0191,Completed,Mall Branch,1,,Yes,1,1,Sunday,Sunday
ORD-10195,CUST-1338,2024-01-06,19:00,Saturday,1,1,Winter,Greek Salad,Salads,3,8.49,25.47,Credit Card,Dine-In,6,24,No,Cold,None,5.0,Cucumber,0.3666,24.24,23.97,Adequate,0.0334,Pending,City Center,1,,Yes,1,3,Saturday,Saturday
ORD-10195,CUST-1338,2024-01-06,19:00,Saturday,1,1,Winter,Greek Salad,Salads,3,8.49,25.47,Cash,Dine-In,8,24,No,Cold,None,5.0,Tomato,0.296,33.33,22.07,Adequate,0.067,Pending,City Center,1,,Yes,1,3,Saturday,Saturday
ORD-10195,CUST-1338,2024-01-06,19:00,Saturday,1,1,Winter,Greek Salad,Salads,3,8.49,25.47,Credit Card,Dine-In,5,24,No,Cold,None,5.0,Feta Cheese,0.2321,116.97,21.76,Adequate,0.0455,Pending,City Center,1,,Yes,1,3,Saturday,Saturday
ORD-10195,CUST-1338,2024-01-06,19:00,Saturday,1,1,Winter,Greek Salad,Salads,3,8.49,25.47,Online,Dine-In,8,24,No,Cold,None,5.0,Olives,0.1497,46.48,15.04,Adequate,0.0378,Pending,City Center,1,,Yes,1,3,Saturday,Saturday
ORD-10195,CUST-1338,2024-01-06,19:00,Saturday,1,1,Winter,Greek Salad,Salads,3,8.49,25.47,Cash,Dine-In,8,24,No,Cold,None,5.0,Red Onions,0.0882,113.31,27.86,Adequate,0.1087,Pending,City Center,1,,Yes,1,3,Saturday,Saturday
ORD-10195,CUST-1338,2024-01-06,19:00,Saturday,1,1,Winter,Greek Salad,Salads,3,8.49,25.47,Digital Wallet,Dine-In,7,24,No,Cold,None,5.0,Olive Oil,0.0621,25.75,15.12,Adequate,0.0463,Pending,City Center,1,,Yes,1,3,Saturday,Saturday
ORD-10195,CUST-1338,2024-01-06,19:00,Saturday,1,1,Winter,Greek Salad,Salads,3,8.49,25.47,Digital Wallet,Dine-In,7,24,No,Cold,None,5.0,Oregano,0.0086,54.97,29.45,Adequate,0.0159,Pending,City Center,1,,Yes,1,3,Saturday,Saturday
ORD-10299,CUST-1222,2024-01-07,13:30,Sunday,1,1,Winter,Spaghetti Carbonara,Pasta,1,13.49,13.49,Cash,Dine-In,16,21,No,Cold,None,4.0,Spaghetti,0.1826,52.4,30.13,Adequate,0.007,Completed,Downtown,1,,Yes,3,4,Friday,Saturday
ORD-10299,CUST-1222,2024-01-07,13:30,Sunday,1,1,Winter,Spaghetti Carbonara,Pasta,1,13.49,13.49,Cash,Dine-In,13,21,No,Cold,None,4.0,Eggs,0.1022,33.19,16.28,Adequate,0.0103,Completed,Downtown,1,,Yes,3,4,Friday,Saturday
ORD-10299,CUST-1222,2024-01-07,13:30,Sunday,1,1,Winter,Spaghetti Carbonara,Pasta,1,13.49,13.49,Debit Card,Dine-In,14,21,No,Cold,None,4.0,Pancetta,0.0802,114.01,19.7,Adequate,0.0168,Completed,Downtown,1,,Yes,3,4,Friday,Saturday
ORD-10299,CUST-1222,2024-01-07,13:30,Sunday,1,1,Winter,Spaghetti Carbonara,Pasta,1,13.49,13.49,Online,Dine-In,12,21,No,Cold,None,4.0,Parmesan Cheese,0.0496,95.09,24.85,Adequate,0.0234,Completed,Downtown,1,,Yes,3,4,Friday,Saturday
ORD-10299,CUST-1222,2024-01-07,13:30,Sunday,1,1,Winter,Spaghetti Carbonara,Pasta,1,13.49,13.49,Cash,Dine-In,18,21,No,Cold,None,4.0,Black Pepper,0.0051,59.6,18.1,Adequate,0.0123,Completed,Downtown,1,,Yes,3,4,Friday,Saturday
ORD-10299,CUST-1222,2024-01-07,13:30,Sunday,1,1,Winter,Spaghetti Carbonara,Pasta,1,13.49,13.49,Credit Card,Dine-In,13,21,No,Cold,None,4.0,Garlic,0.0097,96.28,32.37,Adequate,0.007,Completed,Downtown,1,,Yes,3,4,Friday,Saturday
ORD-10340,CUST-1475,2024-01-07,17:54,Sunday,1,1,Winter,Lemonade,Beverages,1,2.97,2.97,Debit Card,Dine-In,3,2,Yes,Cloudy,None,5.0,Lemons,0.0935,111.52,29.77,Adequate,0.0387,Completed,Downtown,0,,Yes,1,1,Sunday,Saturday
ORD-10340,CUST-1475,2024-01-07,17:54,Sunday,1,1,Winter,Lemonade,Beverages,1,2.97,2.97,Credit Card,Dine-In,2,2,Yes,Cloudy,None,5.0,Sugar,0.0304,74.75,24.47,Adequate,0.0182,Completed,Downtown,0,,Yes,1,1,Sunday,Saturday
ORD-10340,CUST-1475,2024-01-07,17:54,Sunday,1,1,Winter,Lemonade,Beverages,1,2.97,2.97,Debit Card,Dine-In,2,2,Yes,Cloudy,None,5.0,Water,0.2566,72.83,16.28,Adequate,0.0104,Completed,Downtown,0,,Yes,1,1,Sunday,Saturday
ORD-10340,CUST-1475,2024-01-07,17:54,Sunday,1,1,Winter,Lemonade,Beverages,1,2.97,2.97,Debit Card,Dine-In,2,2,Yes,Cloudy,None,5.0,Mint Leaves,0.0048,89.66,27.38,Adequate,0.0233,Completed,Downtown,0,,Yes,1,1,Sunday,Saturday
ORD-10611,CUST-1348,2024-01-08,09:33,Monday,2,1,Winter,Lamb Biryani,Rice Dishes,1,14.02,14.02,Debit Card,Takeaway,21,,Yes,Cold,None,5.0,Basmati Rice,0.3067,68.91,20.95,Adequate,0.0189,Completed,Downtown,0,29.0,Yes,2,3,Saturday,Saturday
ORD-10611,CUST-1348,2024-01-08,09:33,Monday,2,1,Winter,Lamb Biryani,Rice Dishes,1,14.02,14.02,Cash,Takeaway,20,,Yes,Cold,None,5.0,Lamb Meat,0.2808,81.95,28.17,Adequate,0.0354,Completed,Downtown,0,29.0,Yes,2,3,Saturday,Saturday
ORD-10611,CUST-1348,2024-01-08,09:33,Monday,2,1,Winter,Lamb Biryani,Rice Dishes,1,14.02,14.02,Debit Card,Takeaway,30,,Yes,Cold,None,5.0,Biryani Spices,0.0244,61.51,32.49,Adequate,0.0309,Completed,Downtown,0,29.0,Yes,2,3,Saturday,Saturday
ORD-10611,CUST-1348,2024-01-08,09:33,Monday,2,1,Winter,Lamb Biryani,Rice Dishes,1,14.02,14.02,Online,Takeaway,27,,Yes,Cold,None,5.0,Onions,0.0822,55.55,23.12,Adequate,0.0139,Completed,Downtown,0,29.0,Yes,2,3,Saturday,Saturday
ORD-10611,CUST-1348,2024-01-08,09:33,Monday,2,1,Winter,Lamb Biryani,Rice Dishes,1,14.02,14.02,Digital Wallet,Takeaway,20,,Yes,Cold,None,5.0,Yogurt,0.058,25.08,32.35,Low Stock,0.0218,Completed,Downtown,0,29.0,Yes,2,3,Saturday,Saturday
ORD-10611,CUST-1348,2024-01-08,09:33,Monday,2,1,Winter,Lamb Biryani,Rice Dishes,1,14.02,14.02,Credit Card,Takeaway,23,,Yes,Cold,None,5.0,Saffron,0.001,54.17,29.7,Adequate,0.0055,Completed,Downtown,0,29.0,Yes,2,3,Saturday,Saturday
ORD-10611,CUST-1348,2024-01-08,09:33,Monday,2,1,Winter,Lamb Biryani,Rice Dishes,1,14.02,14.02,Credit Card,Takeaway,28,,Yes,Cold,None,5.0,Rose Water,0.0105,70.77,24.87,Adequate,0.0126,Completed,Downtown,0,29.0,Yes,2,3,Saturday,Saturday
ORD-10665,CUST-1311,2024-01-08,15:10,Monday,2,1,Winter,Lamb Biryani,Rice Dishes,2,16.49,32.98,Debit Card,Takeaway,29,,No,Cloudy,None,4.0,Basmati Rice,0.6101,49.58,34.21,Adequate,0.034,Completed,City Center,0,43.0,Yes,2,3,Saturday,Saturday
ORD-10665,CUST-1311,2024-01-08,15:10,Monday,2,1,Winter,Lamb Biryani,Rice Dishes,2,16.49,32.98,Debit Card,Takeaway,25,,No,Cloudy,None,4.0,Lamb Meat,0.5639,117.63,15.51,Adequate,0.0728,Completed,City Center,0,43.0,Yes,2,3,Saturday,Saturday
ORD-10665,CUST-1311,2024-01-08,15:10,Monday,2,1,Winter,Lamb Biryani,Rice Dishes,2,16.49,32.98,Cash,Takeaway,27,,No,Cloudy,None,4.0,Biryani Spices,0.0487,82.92,17.68,Adequate,0.018,Completed,City Center,0,43.0,Yes,2,3,Saturday,Saturday
ORD-10665,CUST-1311,2024-01-08,15:10,Monday,2,1,Winter,Lamb Biryani,Rice Dishes,2,16.49,32.98,Debit Card,Takeaway,21,,No,Cloudy,None,4.0,Onions,0.1602,107.53,34.14,Adequate,0.0491,Completed,City Center,0,43.0,Yes,2,3,Saturday,Saturday
ORD-10665,CUST-1311,2024-01-08,15:10,Monday,2,1,Winter,Lamb Biryani,Rice Dishes,2,16.49,32.98,Credit Card,Takeaway,30,,No,Cloudy,None,4.0,Yogurt,0.1215,114.21,28.79,Adequate,0.0728,Completed,City Center,0,43.0,Yes,2,3,Saturday,Saturday
ORD-10665,CUST-1311,2024-01-08,15:10,Monday,2,1,Winter,Lamb Biryani,Rice Dishes,2,16.49,32.98,Online,Takeaway,30,,No,Cloudy,None,4.0,Saffron,0.0019,113.3,33.85,Adequate,0.0784,Completed,City Center,0,43.0,Yes,2,3,Saturday,Saturday
ORD-10665,CUST-1311,2024-01-08,15:10,Monday,2,1,Winter,Lamb Biryani,Rice Dishes,2,16.49,32.98,Debit Card,Takeaway,21,,No,Cloudy,None,4.0,Rose Water,0.0193,95.93,22.89,Adequate,0.0712,Completed,City Center,0,43.0,Yes,2,3,Saturday,Saturday
ORD-10711,CUST-1153,2024-01-08,15:30,Monday,2,1,Winter,Mushroom Soup,Soups,1,6.99,6.99,Credit Card,Dine-In,8,13,No,Cloudy,None,5.0,Mushrooms,0.302,66.93,25.37,Adequate,0.0199,Pending,Suburbs,0,,No,1,1,Sunday,Sunday
ORD-10711,CUST-1153,2024-01-08,15:30,Monday,2,1,Winter,Mushroom Soup,Soups,1,6.99,6.99,Debit Card,Dine-In,10,13,No,Cloudy,None,5.0,Vegetable Stock,0.1465,41.5,21.43,Adequate,0.0297,Pending,Suburbs,0,,No,1,1,Sunday,Sunday
ORD-10711,CUST-1153,2024-01-08,15:30,Monday,2,1,Winter,Mushroom Soup,Soups,1,6.99,6.99,Cash,Dine-In,10,13,No,Cloudy,None,5.0,Cream,0.0698,79.0,32.1,Adequate,0.0284,Pending,Suburbs,0,,No,1,1,Sunday,Sunday
ORD-10711,CUST-1153,2024-01-08,15:30,Monday,2,1,Winter,Mushroom Soup,Soups,1,6.99,6.99,Credit Card,Dine-In,11,13,No,Cloudy,None,5.0,Garlic,0.0103,88.63,23.2,Adequate,0.006,Pending,Suburbs,0,,No,1,1,Sunday,Sunday
ORD-10711,CUST-1153,2024-01-08,15:30,Monday,2,1,Winter,Mushroom Soup,Soups,1,6.99,6.99,Digital Wallet,Dine-In,8,13,No,Cloudy,None,5.0,Thyme,0.005,72.79,21.68,Adequate,0.0218,Pending,Suburbs,0,,No,1,1,Sunday,Sunday
ORD-10711,CUST-1153,2024-01-08,15:30,Monday,2,1,Winter,Mushroom Soup,Soups,1,6.99,6.99,Cash,Dine-In,9,13,No,Cloudy,None,5.0,Butter,0.0203,111.43,25.84,Adequate,0.026,Pending,Suburbs,0,,No,1,1,Sunday,Sunday
ORD-10482,CUST-1141,2024-01-08,16:37,Monday,2,1,Winter,Chocolate Lava Cake,Desserts,5,6.99,34.95,Digital Wallet,Takeaway,10,,No,Cold,None,1.0,Chocolate,0.3565,91.92,32.69,Adequate,0.055,Completed,City Center,0,60.0,No,2,6,Friday,Saturday
ORD-10482,CUST-1141,2024-01-08,16:37,Monday,2,1,Winter,Chocolate Lava Cake,Desserts,5,6.99,34.95,Cash,Takeaway,14,,No,Cold,None,1.0,Butter,0.1994,59.19,15.31,Adequate,0.0484,Completed,City Center,0,60.0,No,2,6,Friday,Saturday
ORD-10482,CUST-1141,2024-01-08,16:37,Monday,2,1,Winter,Chocolate Lava Cake,Desserts,5,6.99,34.95,Credit Card,Takeaway,13,,No,Cold,None,1.0,Eggs,0.3807,82.49,24.13,Adequate,0.0591,Completed,City Center,0,60.0,No,2,6,Friday,Saturday
ORD-10482,CUST-1141,2024-01-08,16:37,Monday,2,1,Winter,Chocolate Lava Cake,Desserts,5,6.99,34.95,Debit Card,Takeaway,14,,No,Cold,None,1.0,Flour,0.156,46.46,20.39,Adequate,0.0918,Completed,City Center,0,60.0,No,2,6,Friday,Saturday
ORD-10482,CUST-1141,2024-01-08,16:37,Monday,2,1,Winter,Chocolate Lava Cake,Desserts,5,6.99,34.95,Online,Takeaway,15,,No,Cold,None,1.0,Sugar,0.203,84.19,21.68,Adequate,0.1687,Completed,City Center,0,60.0,No,2,6,Friday,Saturday
ORD-10482,CUST-1141,2024-01-08,16:37,Monday,2,1,Winter,Chocolate Lava Cake,Desserts,5,6.99,34.95,Debit Card,Takeaway,15,,No,Cold,None,1.0,Vanilla Extract,0.025,20.59,18.57,Adequate,0.1878,Completed,City Center,0,60.0,No,2,6,Friday,Saturday
ORD-10242,CUST-1335,2024-01-08,18:05,Monday,2,1,Winter,Tomato Soup,Soups,1,6.49,6.49,Debit Card,Takeaway,9,,No,Cloudy,None,4.0,Tomatoes,0.3618,59.55,29.36,Adequate,0.0369,Completed,Mall Branch,1,24.0,No,2,3,Saturday,Sunday
ORD-10242,CUST-1335,2024-01-08,18:05,Monday,2,1,Winter,Tomato Soup,Soups,1,6.49,6.49,Cash,Takeaway,8,,No,Cloudy,None,4.0,Vegetable Stock,0.1475,41.56,29.67,Adequate,0.0346,Completed,Mall Branch,1,24.0,No,2,3,Saturday,Sunday
ORD-10242,CUST-1335,2024-01-08,18:05,Monday,2,1,Winter,Tomato Soup,Soups,1,6.49,6.49,Digital Wallet,Takeaway,8,,No,Cloudy,None,4.0,Cream,0.0615,72.66,25.03,Adequate,0.0105,Completed,Mall Branch,1,24.0,No,2,3,Saturday,Sunday
ORD-10242,CUST-1335,2024-01-08,18:05,Monday,2,1,Winter,Tomato Soup,Soups,1,6.49,6.49,Credit Card,Takeaway,8,,No,Cloudy,None,4.0,Garlic,0.0098,43.0,30.45,Adequate,0.0145,Completed,Mall Branch,1,24.0,No,2,3,Saturday,Sunday
ORD-10242,CUST-1335,2024-01-08,18:05,Monday,2,1,Winter,Tomato Soup,Soups,1,6.49,6.49,Credit Card,Takeaway,10,,No,Cloudy,None,4.0,Basil,0.0096,98.41,28.11,Adequate,0.0352,Completed,Mall Branch,1,24.0,No,2,3,Saturday,Sunday
ORD-10242,CUST-1335,2024-01-08,18:05,Monday,2,1,Winter,Tomato Soup,Soups,1,6.49,6.49,Digital Wallet,Takeaway,8,,No,Cloudy,None,4.0,Butter,0.0192,70.45,29.07,Adequate,0.0055,Completed,Mall Branch,1,24.0,No,2,3,Saturday,Sunday
ORD-10333,CUST-1438,2024-01-08,19:15,Monday,2,1,Winter,Hot Coffee,Beverages,1,3.49,3.49,Cash,Takeaway,3,,No,Snowy,None,4.0,Coffee Beans,0.0182,117.75,15.07,Adequate,0.0319,Completed,Mall Branch,1,55.0,No,1,1,Saturday,Sunday
ORD-10333,CUST-1438,2024-01-08,19:15,Monday,2,1,Winter,Hot Coffee,Beverages,1,3.49,3.49,Digital Wallet,Takeaway,2,,No,Snowy,None,4.0,Milk,0.1232,61.97,21.83,Adequate,0.0116,Completed,Mall Branch,1,55.0,No,1,1,Saturday,Sunday
ORD-10333,CUST-1438,2024-01-08,19:15,Monday,2,1,Winter,Hot Coffee,Beverages,1,3.49,3.49,Debit Card,Takeaway,4,,No,Snowy,None,4.0,Sugar,0.0102,92.09,23.5,Adequate,0.012,Completed,Mall Branch,1,55.0,No,1,1,Saturday,Sunday
ORD-10386,CUST-1493,2024-01-09,11:05,Tuesday,2,1,Winter,Veggie Burger,Burgers,4,9.49,37.96,Cash,Dine-In,12,28,No,Snowy,None,5.0,Veggie Patty,0.6718,50.27,16.57,Adequate,0.0716,Completed,Mall Branch,1,,Yes,3,9,Saturday,Sunday
ORD-10386,CUST-1493,2024-01-09,11:05,Tuesday,2,1,Winter,Veggie Burger,Burgers,4,9.49,37.96,Debit Card,Dine-In,12,28,No,Snowy,None,5.0,Burger Bun,0.3085,27.28,24.22,Adequate,0.064,Completed,Mall Branch,1,,Yes,3,9,Saturday,Sunday
ORD-10386,CUST-1493,2024-01-09,11:05,Tuesday,2,1,Winter,Veggie Burger,Burgers,4,9.49,37.96,Cash,Dine-In,13,28,No,Snowy,None,5.0,Lettuce,0.1673,66.06,24.14,Adequate,0.1247,Completed,Mall Branch,1,,Yes,3,9,Saturday,Sunday
ORD-10386,CUST-1493,2024-01-09,11:05,Tuesday,2,1,Winter,Veggie Burger,Burgers,4,9.49,37.96,Cash,Dine-In,8,28,No,Snowy,None,5.0,Tomato,0.1998,58.51,18.7,Adequate,0.0959,Completed,Mall Branch,1,,Yes,3,9,Saturday,Sunday
ORD-10386,CUST-1493,2024-01-09,11:05,Tuesday,2,1,Winter,Veggie Burger,Burgers,4,9.49,37.96,Cash,Dine-In,12,28,No,Snowy,None,5.0,Avocado,0.2471,84.5,17.89,Adequate,0.1198,Completed,Mall Branch,1,,Yes,3,9,Saturday,Sunday
ORD-10386,CUST-1493,2024-01-09,11:05,Tuesday,2,1,Winter,Veggie Burger,Burgers,4,9.49,37.96,Credit Card,Dine-In,9,28,No,Snowy,None,5.0,Mayo,0.0792,33.78,20.33,Adequate,0.1044,Completed,Mall Branch,1,,Yes,3,9,Saturday,Sunday
ORD-10135,CUST-1248,2024-01-09,19:33,Tuesday,2,1,Winter,French Fries,Sides,2,3.99,7.98,Debit Card,Takeaway,6,,No,Cloudy,None,5.0,Potatoes,0.4382,76.73,32.97,Adequate,0.0652,Completed,Suburbs,1,40.0,No,3,7,Saturday,Sunday
ORD-10135,CUST-1248,2024-01-09,19:33,Tuesday,2,1,Winter,French Fries,Sides,2,3.99,7.98,Cash,Takeaway,6,,No,Cloudy,None,5.0,Vegetable Oil,0.0973,57.19,20.76,Adequate,0.0347,Completed,Suburbs,1,40.0,No,3,7,Saturday,Sunday
ORD-10135,CUST-1248,2024-01-09,19:33,Tuesday,2,1,Winter,French Fries,Sides,2,3.99,7.98,Online,Takeaway,7,,No,Cloudy,None,5.0,Salt,0.01,36.64,33.48,Adequate,0.0228,Completed,Suburbs,1,40.0,No,3,7,Saturday,Sunday
ORD-10135,CUST-1248,2024-01-09,19:33,Tuesday,2,1,Winter,French Fries,Sides,2,3.99,7.98,Credit Card,Takeaway,6,,No,Cloudy,None,5.0,Paprika,0.0058,90.81,33.09,Adequate,0.0267,Completed,Suburbs,1,40.0,No,3,7,Saturday,Sunday
ORD-10053,CUST-1401,2024-01-10,15:05,Wednesday,2,1,Winter,Veggie Burger,Burgers,4,8.07,32.28,Cash,Dine-In,13,15,Yes,Cold,None,4.0,Veggie Patty,0.6951,65.24,16.34,Adequate,0.0361,Completed,Suburbs,0,,No,3,9,Saturday,Sunday
ORD-10053,CUST-1401,2024-01-10,15:05,Wednesday,2,1,Winter,Veggie Burger,Burgers,4,8.07,32.28,Credit Card,Dine-In,13,15,Yes,Cold,None,4.0,Burger Bun,0.3312,84.8,28.54,Adequate,0.0541,Completed,Suburbs,0,,No,3,9,Saturday,Sunday
ORD-10053,CUST-1401,2024-01-10,15:05,Wednesday,2,1,Winter,Veggie Burger,Burgers,4,8.07,32.28,Digital Wallet,Dine-In,9,15,Yes,Cold,None,4.0,Lettuce,0.1548,36.01,26.2,Adequate,0.1317,Completed,Suburbs,0,,No,3,9,Saturday,Sunday
ORD-10053,CUST-1401,2024-01-10,15:05,Wednesday,2,1,Winter,Veggie Burger,Burgers,4,8.07,32.28,Digital Wallet,Dine-In,8,15,Yes,Cold,None,4.0,Tomato,0.2026,38.64,28.15,Adequate,0.1232,Completed,Suburbs,0,,No,3,9,Saturday,Sunday
ORD-10053,CUST-1401,2024-01-10,15:05,Wednesday,2,1,Winter,Veggie Burger,Burgers,4,8.07,32.28,Cash,Dine-In,13,15,Yes,Cold,None,4.0,Avocado,0.2492,64.96,23.59,Adequate,0.0501,Completed,Suburbs,0,,No,3,9,Saturday,Sunday
ORD-10053,CUST-1401,2024-01-10,15:05,Wednesday,2,1,Winter,Veggie Burger,Burgers,4,8.07,32.28,Online,Dine-In,8,15,Yes,Cold,None,4.0,Mayo,0.0782,90.38,30.92,Adequate,0.1319,Completed,Suburbs,0,,No,3,9,Saturday,Sunday
ORD-10118,CUST-1073,2024-01-10,16:12,Wednesday,2,1,Winter,Spaghetti Carbonara,Pasta,2,13.49,26.98,Credit Card,Dine-In,13,11,No,Snowy,None,,Spaghetti,0.3716,113.8,28.53,Adequate,0.085,Cancelled,Downtown,0,,No,2,4,Friday,Saturday
ORD-10118,CUST-1073,2024-01-10,16:12,Wednesday,2,1,Winter,Spaghetti Carbonara,Pasta,2,13.49,26.98,Cash,Dine-In,14,11,No,Snowy,None,,Eggs,0.1992,91.37,25.45,Adequate,0.1054,Cancelled,Downtown,0,,No,2,4,Friday,Saturday
ORD-10118,CUST-1073,2024-01-10,16:12,Wednesday,2,1,Winter,Spaghetti Carbonara,Pasta,2,13.49,26.98,Digital Wallet,Dine-In,12,11,No,Snowy,None,,Pancetta,0.163,79.43,16.74,Adequate,0.0241,Cancelled,Downtown,0,,No,2,4,Friday,Saturday
ORD-10118,CUST-1073,2024-01-10,16:12,Wednesday,2,1,Winter,Spaghetti Carbonara,Pasta,2,13.49,26.98,Debit Card,Dine-In,17,11,No,Snowy,None,,Parmesan Cheese,0.1027,94.56,15.45,Adequate,0.1014,Cancelled,Downtown,0,,No,2,4,Friday,Saturday
ORD-10118,CUST-1073,2024-01-10,16:12,Wednesday,2,1,Winter,Spaghetti Carbonara,Pasta,2,13.49,26.98,Debit Card,Dine-In,18,11,No,Snowy,None,,Black Pepper,0.0098,39.25,20.53,Adequate,0.0572,Cancelled,Downtown,0,,No,2,4,Friday,Saturday
ORD-10118,CUST-1073,2024-01-10,16:12,Wednesday,2,1,Winter,Spaghetti Carbonara,Pasta,2,13.49,26.98,Cash,Dine-In,16,11,No,Snowy,None,,Garlic,0.0192,34.93,20.47,Adequate,0.0688,Cancelled,Downtown,0,,No,2,4,Friday,Saturday
ORD-10537,CUST-1276,2024-01-10,16:27,Wednesday,2,1,Winter,Margherita Pizza,Pizza,1,11.04,11.04,Online,Takeaway,20,,Yes,Cloudy,None,5.0,Pizza Dough,0.2889,71.68,20.69,Adequate,0.0195,Completed,Suburbs,0,27.0,Yes,1,1,Saturday,Sunday
ORD-10537,CUST-1276,2024-01-10,16:27,Wednesday,2,1,Winter,Margherita Pizza,Pizza,1,11.04,11.04,Credit Card,Takeaway,19,,Yes,Cloudy,None,5.0,Tomato Sauce,0.1041,28.38,20.72,Adequate,0.0117,Completed,Suburbs,0,27.0,Yes,1,1,Saturday,Sunday
ORD-10537,CUST-1276,2024-01-10,16:27,Wednesday,2,1,Winter,Margherita Pizza,Pizza,1,11.04,11.04,Debit Card,Takeaway,18,,Yes,Cloudy,None,5.0,Mozzarella Cheese,0.1431,113.9,19.9,Adequate,0.0249,Completed,Suburbs,0,27.0,Yes,1,1,Saturday,Sunday
ORD-10537,CUST-1276,2024-01-10,16:27,Wednesday,2,1,Winter,Margherita Pizza,Pizza,1,11.04,11.04,Credit Card,Takeaway,16,,Yes,Cloudy,None,5.0,Fresh Basil,0.0201,110.79,17.97,Adequate,0.0123,Completed,Suburbs,0,27.0,Yes,1,1,Saturday,Sunday
ORD-10537,CUST-1276,2024-01-10,16:27,Wednesday,2,1,Winter,Margherita Pizza,Pizza,1,11.04,11.04,Online,Takeaway,21,,Yes,Cloudy,None,5.0,Olive Oil,0.0195,54.46,28.17,Adequate,0.0183,Completed,Suburbs,0,27.0,Yes,1,1,Saturday,Sunday
ORD-10987,CUST-1475,2024-01-10,19:49,Wednesday,2,1,Winter,Shawarma Wrap,Wraps,1,9.99,9.99,Credit Card,Dine-In,7,11,No,Rainy,None,4.0,Chicken Breast,0.2073,93.62,27.59,Adequate,0.0368,Completed,Suburbs,1,,Yes,1,1,Sunday,Sunday
ORD-10987,CUST-1475,2024-01-10,19:49,Wednesday,2,1,Winter,Shawarma Wrap,Wraps,1,9.99,9.99,Online,Dine-In,7,11,No,Rainy,None,4.0,Pita Bread,0.0945,21.01,16.41,Adequate,0.0365,Completed,Suburbs,1,,Yes,1,1,Sunday,Sunday
ORD-10987,CUST-1475,2024-01-10,19:49,Wednesday,2,1,Winter,Shawarma Wrap,Wraps,1,9.99,9.99,Credit Card,Dine-In,12,11,No,Rainy,None,4.0,Tahini Sauce,0.0397,93.79,33.79,Adequate,0.0257,Completed,Suburbs,1,,Yes,1,1,Sunday,Sunday
ORD-10987,CUST-1475,2024-01-10,19:49,Wednesday,2,1,Winter,Shawarma Wrap,Wraps,1,9.99,9.99,Debit Card,Dine-In,9,11,No,Rainy,None,4.0,Lettuce,0.0296,84.75,18.35,Adequate,0.0074,Completed,Suburbs,1,,Yes,1,1,Sunday,Sunday
